# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 14:25:57 2026
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
#
toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created
749.01,0.6355400,0.0000120,-0.0000120,0,1.2573260,0.0238710,-0.0238710,0,14.3724890,6.2811290,-6.2811290,0,3602.0000000,66.0000000,-66.0000000,0,0.4420000,0.0690000,-0.0690000,0,2019-06-11 20:03:40
7490.01,4.6080854,0.0040888,-0.0040888,0,8.9037215,0.6699032,-0.6699032,0,7.0446125,1.3095409,-1.3095409,0,4911.0000000,25.0000000,-25.0000000,0,3.1205699,,,0,2025-09-03 20:59:10
7491.01,4.1747143,0.0012136,-0.0012136,0,3.8092867,0.2507141,-0.2507141,0,13.7094090,0.6480455,-0.6480455,0,5859.0000000,122.0000000,-122.0000000,0,1.0885400,,,0,2025-09-03 20:59:11
7492.01,2.5001361,0.0002082,-0.0002082,0,2.4822655,0.0860446,-0.0860446,0,11.4242045,0.8179194,-0.8179194,0,5160.0000000,123.6040000,-123.6040000,0,0.9984010,0.0600075,-0.0600075,0,2025-09-03 20:59:11
7493.01,1.9155258,0.0002249,-0.0002249,0,3.5663951,0.1224637,-0.1224637,0,13.7417558,0.9578103,-0.9578103,0,5494.0000000,129.9480000,-129.9480000,0,1.5804200,0.0862890,-0.0862890,0,2025-09-03 20:59:11
7494.01,11.4212059,0.0018647,-0.0018647,0,2.3067411,0.1283881,-0.1283881,0,9.7897827,0.4899824,-0.4899824,0,3555.0000000,157.0000000,-157.0000000,0,0.4795890,0.0146346,-0.0146346,0,2025-09-03 20:59:11
7495.01,11.5843559,0.0058658,-0.0058658,0,3.4607621,0.4334286,-0.4334286,0,5.4992893,1.4174057,-1.4174057,0,5631.0000000,139.7580000,-139.7580000,0,1.0929500,0.0571708,-0.0571708,0,2025-09-03 20:59:11
7496.01,3.5841000,0.0010877,-0.0010877,0,2.6897630,0.3269683,-0.3269683,0,9.8525685,1.5281821,-1.5281821,0,5553.0000000,122.0000000,-122.0000000,0,1.1154200,,,0,2025-09-03 20:59:11
7497.01,5.2913602,0.0007303,-0.0007303,0,3.5122145,0.1006529,-0.1006529,0,11.5220414,0.6860000,-0.6860000,0,5555.0000000,137.3110000,-137.3110000,0,1.0367600,0.0555528,-0.0555528,0,2025-09-03 20:59:11
7498.01,2.7892780,0.0004379,-0.0004379,0,4.1274230,0.1383860,-0.1383860,0,17.4465908,1.1613945,-1.1613945,0,5880.0000000,189.0000000,-189.0000000,0,1.6373301,0.0886736,-0.0886736,0,2025-09-03 20:59:11
7499.01,3.8304162,0.0005335,-0.0005335,0,3.1251205,0.1608582,-0.1608582,0,13.6062073,0.7037829,-0.7037829,0,5770.0000000,122.0000000,-122.0000000,0,1.2148000,,,0,2025-09-03 20:59:11
750.01,0.8378453,0.0000009,-0.0000009,0,2.1590096,0.0265376,-0.0265376,0,15.9711180,0.1422833,-0.1422833,0,5600.0000000,,,0,1.0165600,,,0,2019-06-11 20:03:40
7500.01,7.4647583,0.0011655,-0.0011655,0,1.0430706,0.1981240,-0.1981240,0,11.9302492,2.6358557,-2.6358557,0,5357.0000000,122.0000000,-122.0000000,0,1.1557699,,,0,2025-09-03 20:59:11
7501.01,1.7476330,0.0002646,-0.0002646,0,2.1850556,0.1622771,-0.1622771,0,20.8230069,1.6356915,-1.6356915,0,5122.0000000,122.0000000,-122.0000000,0,1.6142300,,,0,2025-09-03 20:59:11
7502.01,3.1052319,0.0001685,-0.0001685,0,2.8083392,0.0503848,-0.0503848,0,15.7747887,0.8010545,-0.8010545,0,6297.0000000,133.5160000,-133.5160000,0,1.2998800,0.0638895,-0.0638895,0,2025-09-03 20:59:11
7503.01,3.6188769,0.0007642,-0.0007642,0,4.3583808,0.2195460,-0.2195460,0,16.6459863,0.8678985,-0.8678985,0,5871.0000000,122.0000000,-122.0000000,0,1.4619800,,,0,2025-09-03 20:59:11
7504.01,9.4715404,0.0000205,-0.0000205,0,1.6493835,1.0008610,-1.0008610,0,2.9723031,0.2616724,-0.2616724,0,5216.0000000,133.8380000,-133.8380000,0,0.8410290,0.0487588,-0.0487588,0,2025-09-04 12:15:03
7504.02,4.4443069,0.0000176,-0.0000176,0,2.2975903,167.6151521,-167.6151521,0,2.4850970,0.1440739,-0.1440739,0,5216.0000000,133.8380000,-133.8380000,0,0.8410290,0.0487588,-0.0487588,0,2025-09-04 12:15:03
7505.01,3.8618241,0.0000107,-0.0000107,0,3.1764029,0.9506616,-0.9506616,0,13.3017642,1.0608820,-1.0608820,0,11396.0000000,334.1000000,-334.1000000,0,4.7306100,0.3224520,-0.3224520,0,2025-09-04 12:15:03
7506.01,3.3335134,0.0005425,-0.0005425,0,2.4192187,0.1799090,-0.1799090,0,11.6746698,0.8941397,-0.8941397,0,4056.0000000,122.0000000,-122.0000000,0,0.7649130,,,0,2025-09-24 20:43:53
7507.01,17.2808570,0.0032499,-0.0032499,0,7.7272657,0.2074324,-0.2074324,0,10.2633519,0.5974321,-0.5974321,0,6203.0000000,129.1530000,-129.1530000,0,1.6538200,0.0759498,-0.0759498,0,2025-09-24 20:43:53
7508.01,1.0065503,0.0000817,-0.0000817,0,1.0105137,0.1106960,-0.1106960,0,5.7219440,1.0807873,-1.0807873,0,5725.0000000,126.7580000,-126.7580000,0,1.1699600,0.0614397,-0.0614397,0,2025-09-24 20:43:53
7509.01,0.7105047,0.0000323,-0.0000323,0,0.6101240,0.0750761,-0.0750761,0,4.3532065,0.7148570,-0.7148570,0,6052.7000000,118.1000000,-118.1000000,0,1.3598500,0.0642814,-0.0642814,0,2025-09-24 20:43:53
751.01,4.7228160,0.0000017,-0.0000017,0,2.1894174,0.0406654,-0.0406654,0,12.0898005,0.9075707,-0.9075707,0,4803.0000000,,,0,0.7932350,0.0582462,-0.0582462,0,2019-06-11 20:03:40
7510.01,11.5317273,0.0001469,-0.0001469,0,4.8139956,1.5304259,-1.5304259,0,11.6585655,4.0071089,-4.0071089,0,5586.0000000,128.8870000,-128.8870000,0,1.0790000,0.0553267,-0.0553267,0,2025-10-16 23:07:41
7510.02,22.5709991,0.0022537,-0.0022537,0,5.2019019,0.4195199,-0.4195199,0,9.2509241,0.5046291,-0.5046291,0,5586.0000000,128.8870000,-128.8870000,0,1.0790000,0.0553267,-0.0553267,0,2025-10-16 23:07:41
7510.03,48.8621728,0.0004951,-0.0004951,0,4.9745890,0.6904230,-0.6904230,0,6.3198545,0.4140060,-0.4140060,0,5586.0000000,128.8870000,-128.8870000,0,1.0790000,0.0553267,-0.0553267,0,2025-10-16 23:07:41
7511.01,2.3691651,0.0000141,-0.0000141,0,2.2926887,0.6511787,-0.6511787,0,1.6568848,3.3105154,-3.3105154,0,5394.0000000,124.9000000,-124.9000000,0,0.9303310,0.0486935,-0.0486935,0,2025-10-16 23:09:47
7512.01,6.5692080,0.0006984,-0.0006984,0,3.6617022,0.1078703,-0.1078703,0,12.3308301,0.7527050,-0.7527050,0,5712.0000000,130.8740000,-130.8740000,0,1.0170200,0.0548341,-0.0548341,0,2025-10-16 23:10:53
7513.01,9.5802888,0.0000546,-0.0000546,0,3.1392827,1.0119260,-1.0119260,0,2.3912439,3.3607950,-3.3607950,0,6498.0000000,127.0660000,-127.0660000,0,1.2427000,0.0556131,-0.0556131,0,2025-10-16 23:10:53
7513.02,1221.2709773,0.0029605,-0.0029605,0,4.4921649,0.3079198,-0.3079198,0,4.1161033,0.5759477,-0.5759477,0,6498.0000000,127.0660000,-127.0660000,0,1.2427000,0.0556131,-0.0556131,0,2025-10-16 23:10:53
7514.01,1.8460559,0.0000254,-0.0000254,0,2.2618375,0.5556002,-0.5556002,0,9.3224473,0.9159893,-0.9159893,0,8155.0000000,166.7010000,-166.7010000,0,1.7474800,0.1243720,-0.1243720,0,2025-10-30 21:07:48
7515.01,3.5881072,0.0000071,-0.0000071,0,1.6300007,0.3161483,-0.3161483,0,12.7937899,1.0090639,-1.0090639,0,5983.9200000,126.3160000,-126.3160000,0,1.3905800,0.0957661,-0.0957661,0,2025-10-30 21:07:48
7516.01,6.2494565,0.0012177,-0.0012177,0,1.3020438,0.3981001,-0.3981001,0,14.0078708,2.9510540,-2.9510540,0,3544.0000000,157.0000000,-157.0000000,0,0.6475150,0.0197116,-0.0197116,0,2025-10-30 21:07:48
7517.01,10.3067866,0.0000664,-0.0000664,0,3.3685664,1.2227134,-1.2227134,0,7.4352018,0.6276064,-0.6276064,0,5592.0000000,119.5280000,-119.5280000,0,1.7535500,0.1125630,-0.1125630,0,2025-10-30 21:07:48
7518.01,6.4856471,0.0000183,-0.0000183,0,4.3165669,0.6428714,-0.6428714,0,10.3836366,0.4352261,-0.4352261,0,7884.0000000,208.8450000,-208.8450000,0,1.5151500,0.0563819,-0.0563819,0,2025-10-30 21:07:48
7519.01,7.2585779,0.0000213,-0.0000213,0,3.1852655,0.8457190,-0.8457190,0,13.1523829,0.9634741,-0.9634741,0,6382.2700000,107.8760000,-107.8760000,0,2.2183700,0.1296780,-0.1296780,0,2025-10-30 21:07:48
752.01,5.7481323,0.0000017,-0.0000017,0,2.6600483,0.0276742,-0.0276742,0,13.1426900,0.6288164,-0.6288164,0,5900.0000000,,,0,1.1278300,0.0532764,-0.0532764,0,2019-06-11 20:03:40
7520.01,10.2461099,0.0000282,-0.0000282,0,5.4440926,0.9913037,-0.9913037,0,12.8608837,0.7528702,-0.7528702,0,6826.0500000,111.6220000,-111.6220000,0,1.5174100,0.0818492,-0.0818492,0,2025-10-30 21:07:48
7521.01,0.8618404,0.0000011,-0.0000011,0,1.0295836,0.7063761,-0.7063761,0,7.1737120,0.6169178,-0.6169178,0,6713.0000000,316.3450000,-316.3450000,0,1.5581800,0.0666181,-0.0666181,0,2025-10-30 21:07:48
7522.01,21.7262508,0.0002456,-0.0002456,0,2.2507397,0.5620141,-0.5620141,0,8.8490341,0.6165628,-0.6165628,0,3318.0000000,157.0000000,-157.0000000,0,0.4853710,0.0148314,-0.0148314,0,2025-10-30 21:07:48
7523.01,4.6612817,0.0000081,-0.0000081,0,,,,0,,,,0,,,,0,,,,0,2025-10-30 21:07:48
7524.01,7.5243992,0.0000086,-0.0000086,0,1.1407160,0.3255242,-0.3255242,0,18.7353044,5.4039288,-5.4039288,0,5737.0000000,139.1840000,-139.1840000,0,1.7505100,0.0945225,-0.0945225,0,2025-10-30 21:07:48
7525.01,1.7184540,0.0000006,-0.0000006,0,1.2725275,0.2273976,-0.2273976,0,13.4816301,1.0050341,-1.0050341,0,4707.0000000,171.6990000,-171.6990000,0,0.8553950,0.0622613,-0.0622613,0,2025-10-30 21:07:48
7526.01,33.0179222,0.0002233,-0.0002233,0,6.3670028,1.0543755,-1.0543755,0,3.3258463,0.2252734,-0.2252734,0,6185.0000000,122.2370000,-122.2370000,0,1.2477000,0.0577086,-0.0577086,0,2025-10-30 21:07:48
7527.01,3.2662137,0.0000164,-0.0000164,0,3.2117542,0.9210548,-0.9210548,0,27.0679908,8.8862796,-8.8862796,0,8269.6800000,121.1550000,-121.1550000,0,2.3538800,0.1693720,-0.1693720,0,2025-10-30 21:07:48
7528.01,4.9826868,0.0000214,-0.0000214,0,3.2173931,0.7932750,-0.7932750,0,10.8333418,0.8172947,-0.8172947,0,5620.0000000,160.4710000,-160.4710000,0,1.5209300,0.0813645,-0.0813645,0,2025-10-30 21:07:48
7529.01,16.6036329,0.0001645,-0.0001645,0,4.6013901,0.8142800,-0.8142800,0,10.1120066,0.8657098,-0.8657098,0,6436.8500000,107.4960000,-107.4960000,0,1.4748700,0.0980906,-0.0980906,0,2025-10-30 21:07:48
753.01,0.5552550,0.0000490,-0.0000490,0,1.6220360,0.0813420,-0.0813420,0,18.6309670,18.7003200,-18.7003200,0,5591.0000000,184.0000000,-184.0000000,0,1.0616800,1.0616800,-1.0616800,0,2019-06-11 20:03:40
7530.01,5.1818499,0.0000221,-0.0000221,0,2.5265146,0.6836176,-0.6836176,0,6.6136506,0.5508931,-0.5508931,0,7571.0000000,125.5320000,-125.5320000,0,1.7327700,0.0741809,-0.0741809,0,2025-10-30 21:09:45
7531.01,7.8764851,0.0000288,-0.0000288,0,4.7892505,0.6658846,-0.6658846,0,3.0626531,0.1891982,-0.1891982,0,6644.0000000,132.4600000,-132.4600000,0,2.0077900,0.0826128,-0.0826128,0,2025-10-30 21:09:45
7532.01,11.4031046,0.0000294,-0.0000294,0,3.0991671,0.5024220,-0.5024220,0,4.6167294,0.2691817,-0.2691817,0,6205.0000000,129.4900000,-129.4900000,0,1.1437200,0.0526909,-0.0526909,0,2025-10-30 21:09:45
7533.01,1.7518061,0.0000072,-0.0000072,0,2.5290142,0.5684030,-0.5684030,0,4.4452170,0.3120333,-0.3120333,0,5975.0000000,130.4240000,-130.4240000,0,1.2931600,0.0654448,-0.0654448,0,2025-10-30 21:09:45
7534.01,14.0287826,0.0001611,-0.0001611,0,7.3211075,3.7134484,-3.7134484,0,5.2826705,0.4765078,-0.4765078,0,6067.0000000,142.1410000,-142.1410000,0,1.5343300,0.0779020,-0.0779020,0,2025-10-30 21:09:45
7535.01,7.5811936,0.0000146,-0.0000146,0,4.7346415,1.5356799,-1.5356799,0,20.9102521,8.2530204,-8.2530204,0,6261.0000000,135.4340000,-135.4340000,0,1.1797000,0.0561055,-0.0561055,0,2025-10-30 21:09:45
7536.01,3.3287841,0.0000188,-0.0000188,0,5.2180408,0.9295152,-0.9295152,0,14.9454691,0.9994045,-0.9994045,0,6566.0000000,155.5120000,-155.5120000,0,2.7519900,0.1550000,-0.1550000,0,2025-10-30 21:09:45
7537.01,0.9072056,0.0000014,-0.0000014,0,0.5710430,2.1349655,-2.1349655,0,1.7330574,0.2538074,-0.2538074,0,3701.0000000,157.0000000,-157.0000000,0,0.4925840,0.0145664,-0.0145664,0,2025-10-30 21:09:45
7538.01,28.2864647,0.0002481,-0.0002481,0,4.2853980,1.0565606,-1.0565606,0,2.7891301,0.2448143,-0.2448143,0,6304.0000000,124.8990000,-124.8990000,0,1.8501600,0.0859900,-0.0859900,0,2025-10-30 21:09:45
7539.01,8.6001093,0.0000170,-0.0000170,0,1.3418737,0.6883541,-0.6883541,0,13.1182327,5.0407656,-5.0407656,0,5237.1700000,113.6080000,-113.6080000,0,0.8507120,0.1651510,-0.1651510,0,2025-10-30 21:09:45
754.01,3.8639681,0.0000041,-0.0000041,0,2.0997185,0.0639662,-0.0639662,0,12.6599750,0.8999066,-0.8999066,0,6214.0000000,190.0000000,-190.0000000,0,1.2262300,0.0632462,-0.0632462,0,2019-06-11 20:03:40
7540.01,1.4945574,0.0000031,-0.0000031,0,1.1899779,0.2510486,-0.2510486,0,10.5427845,0.7350273,-0.7350273,0,5751.0000000,128.8570000,-128.8570000,0,1.7474800,0.0924422,-0.0924422,0,2025-10-30 21:09:45
7541.01,14.6062760,0.0001512,-0.0001512,0,3.6872053,1.1353185,-1.1353185,0,13.2796512,0.9875628,-0.9875628,0,6594.0000000,119.0730000,-119.0730000,0,2.0276400,0.0981506,-0.0981506,0,2025-10-30 21:09:45
7542.01,8.9452720,0.0000433,-0.0000433,0,3.0824843,0.7657165,-0.7657165,0,9.9791535,0.7499889,-0.7499889,0,7106.0000000,136.2730000,-136.2730000,0,1.5802100,0.0849573,-0.0849573,0,2025-10-30 21:09:45
7543.01,9.3137821,0.0000433,-0.0000433,0,4.8048507,8.2932513,-8.2932513,0,11.0491033,0.8844128,-0.8844128,0,8135.0000000,156.4690000,-156.4690000,0,1.7411900,0.0928293,-0.0928293,0,2025-10-30 21:09:45
7544.01,4.8744903,0.0015713,-0.0015713,0,1.6654244,6.6691546,-6.6691546,0,6.2494650,1.6983185,-1.6983185,0,3394.0000000,157.0000000,-157.0000000,0,0.3777160,0.0112620,-0.0112620,0,2025-10-30 21:09:45
7545.01,11.9039356,0.0000388,-0.0000388,0,3.4477753,1.1142176,-1.1142176,0,7.3393753,0.5544784,-0.5544784,0,5436.0000000,139.2920000,-139.2920000,0,0.8672890,0.0483819,-0.0483819,0,2025-10-30 21:09:45
7546.01,9.6414086,0.0000159,-0.0000159,0,2.0000004,3.5540790,-3.5540790,0,3.5600248,0.2438411,-0.2438411,0,5949.0000000,130.7370000,-130.7370000,0,0.8805930,0.0408041,-0.0408041,0,2025-10-30 21:09:45
7547.01,22.0089343,0.0001850,-0.0001850,0,8.3573350,32.2373916,-32.2373916,0,9.9766229,3.4830175,-3.4830175,0,5969.0000000,131.8620000,-131.8620000,0,1.9122800,0.0938668,-0.0938668,0,2025-10-30 21:09:45
7548.01,5.1836578,0.0000146,-0.0000146,0,3.8509400,0.7701758,-0.7701758,0,8.6988847,0.5481632,-0.5481632,0,5946.0000000,148.6300000,-148.6300000,0,1.2941800,0.0659799,-0.0659799,0,2025-10-30 21:09:45
7549.01,2.1610101,0.0000019,-0.0000019,0,1.3575900,0.3281824,-0.3281824,0,9.0263063,0.5802136,-0.5802136,0,5394.6500000,106.1610000,-106.1610000,0,0.8290070,0.0437588,-0.0437588,0,2025-10-30 21:09:45
755.01,2.5404679,0.0000081,-0.0000081,0,2.1540000,0.3260000,-0.3260000,0,2.1533100,0.1343770,-0.1343770,0,6003.0000000,192.0000000,-192.0000000,0,0.9900000,0.0500000,-0.0500000,0,2019-06-11 20:03:40
755.02,6.7418796,0.0000192,-0.0000192,0,1.3710857,0.6001972,-0.6001972,0,2.1138482,4.6443250,-4.6443250,0,6003.0000000,192.0000000,-192.0000000,0,0.9866490,0.0502011,-0.0502011,0,2024-02-01 22:49:16
7550.01,4.9843963,0.0000196,-0.0000196,0,2.6251703,0.5538094,-0.5538094,0,2.6516573,0.1386125,-0.1386125,0,3775.0000000,157.0000000,-157.0000000,0,0.6311480,0.0186056,-0.0186056,0,2025-10-30 21:09:45
7551.01,17.5945149,0.0000478,-0.0000478,0,2.1415324,1.7206490,-1.7206490,0,15.2209490,4.9343024,-4.9343024,0,8603.0000000,138.7040000,-138.7040000,0,1.6625700,0.0957663,-0.0957663,0,2025-10-30 21:09:45
7552.01,13.1742812,0.0000448,-0.0000448,0,3.0663785,1.6400422,-1.6400422,0,1.6422984,0.1401545,-0.1401545,0,4906.0000000,124.3360000,-124.3360000,0,0.6863060,0.0441809,-0.0441809,0,2025-10-30 21:09:45
7553.01,2.4971198,0.0000059,-0.0000059,0,3.3565508,0.6438737,-0.6438737,0,16.9165356,1.5165334,-1.5165334,0,7903.0000000,129.2860000,-129.2860000,0,2.4622400,0.2041460,-0.2041460,0,2025-10-30 21:09:45
7554.01,2.2948595,0.0005276,-0.0005276,0,1.6228537,0.3452799,-0.3452799,0,9.7344735,0.6786032,-0.6786032,0,3405.0000000,157.0000000,-157.0000000,0,0.4598520,0.0143935,-0.0143935,0,2025-10-30 21:09:45
7555.01,2.8404588,0.0000062,-0.0000062,0,2.7474757,0.5168395,-0.5168395,0,5.9167892,0.3514715,-0.3514715,0,5784.0000000,127.0840000,-127.0840000,0,1.8581600,0.0903995,-0.0903995,0,2025-10-30 21:09:46
7556.01,11.1035428,0.0000457,-0.0000457,0,3.2765462,0.6429979,-0.6429979,0,14.1558787,1.0394395,-1.0394395,0,5607.0000000,145.9650000,-145.9650000,0,2.0865700,0.1139670,-0.1139670,0,2025-10-30 21:09:46
7557.01,6.3548995,0.0000096,-0.0000096,0,1.5383268,5.0030118,-5.0030118,0,15.4456880,5.3188753,-5.3188753,0,6425.0600000,105.3510000,-105.3510000,0,2.1037200,0.1002510,-0.1002510,0,2025-10-30 21:09:46
7558.01,4.1531567,0.0000067,-0.0000067,0,4.2761264,0.3750866,-0.3750866,0,13.5996498,0.6494282,-0.6494282,0,6310.5100000,101.1300000,-101.1300000,0,1.6309500,0.0728920,-0.0728920,0,2025-10-30 21:09:46
7559.01,9.5366313,0.0000240,-0.0000240,0,4.0301894,0.5837504,-0.5837504,0,10.4048803,0.6429096,-0.6429096,0,6286.9900000,104.3230000,-104.3230000,0,1.4883200,0.0806533,-0.0806533,0,2025-10-30 21:09:46
756.01,1.2392569,0.0000055,-0.0000055,0,1.0860452,0.1002203,-0.1002203,0,3.1811214,0.2095700,-0.2095700,0,3614.0000000,64.0000000,-64.0000000,0,0.5076280,0.0151246,-0.0151246,0,2019-06-05 19:57:31
7560.01,2.1974264,0.0000035,-0.0000035,0,1.4853911,1.9092742,-1.9092742,0,12.3168664,0.9837695,-0.9837695,0,6389.0000000,125.4490000,-125.4490000,0,2.0048700,0.1040330,-0.1040330,0,2025-10-30 21:09:46
7561.01,1.9989903,0.0000006,-0.0000006,0,3.3795683,0.7176708,-0.7176708,0,17.2133512,0.6944559,-0.6944559,0,7457.0000000,146.3980000,-146.3980000,0,1.4742300,0.0589548,-0.0589548,0,2025-10-30 21:09:46
7562.01,13.2253756,0.0001127,-0.0001127,0,4.8244015,1.3116947,-1.3116947,0,7.5577660,,,0,12947.9700000,123.7203308,-123.7203308,0,1.8981500,,,0,2025-10-30 21:09:46
7563.01,13.7585310,0.0001943,-0.0001943,0,6.0009934,1.7604588,-1.7604588,0,4.1332839,0.3711202,-0.3711202,0,6006.0000000,121.8710000,-121.8710000,0,2.1789900,0.0996984,-0.0996984,0,2025-10-30 21:09:46
7564.01,3.3799879,0.0000021,-0.0000021,0,3.1523557,0.3596452,-0.3596452,0,12.1492899,0.6436457,-0.6436457,0,5406.3000000,114.5000000,-114.5000000,0,1.0976400,0.0533995,-0.0533995,0,2025-10-30 21:09:46
7565.01,2.6241681,0.0000017,-0.0000017,0,1.0387882,0.3472543,-0.3472543,0,18.3829188,6.9460488,-6.9460488,0,6392.0000000,164.3200000,-164.3200000,0,1.0852700,0.0576684,-0.0576684,0,2025-10-30 21:09:46
7566.01,2.9538158,0.0000037,-0.0000037,0,1.9083870,2.6995684,-2.6995684,0,19.0575969,1.5628628,-1.5628628,0,7129.0000000,144.4430000,-144.4430000,0,2.7828300,0.1621660,-0.1621660,0,2025-10-30 21:09:46
7567.01,5.8119593,0.0000041,-0.0000041,0,5.1813021,0.4970460,-0.4970460,0,13.7918322,0.9406981,-0.9406981,0,4892.0000000,128.9640000,-128.9640000,0,1.0351800,0.0707538,-0.0707538,0,2025-10-30 21:09:46
7568.01,1.4893903,0.0000036,-0.0000036,0,1.5901153,0.3909874,-0.3909874,0,10.4465438,0.7951563,-0.7951563,0,6940.0000000,227.2660000,-227.2660000,0,2.2975900,0.1195480,-0.1195480,0,2025-10-30 21:09:46
7569.01,5.6727960,0.0000174,-0.0000174,0,2.9168159,0.5373384,-0.5373384,0,5.2983823,0.3334562,-0.3334562,0,6304.0000000,171.1240000,-171.1240000,0,1.3292400,0.0609096,-0.0609096,0,2025-10-30 21:09:46
757.01,17.4682298,0.0000697,-0.0000697,0,3.4910000,0.4140000,-0.4140000,0,2.1788400,0.1395690,-0.1395690,0,5499.0000000,186.0000000,-186.0000000,0,0.7600000,0.0400000,-0.0400000,0,2019-06-11 20:03:40
7570.01,11.8106694,0.0000574,-0.0000574,0,4.0350608,0.6509706,-0.6509706,0,3.3546282,0.2293087,-0.2293087,0,5629.0000000,124.1350000,-124.1350000,0,1.0074000,0.0503518,-0.0503518,0,2025-10-30 21:09:46
7571.01,5.2456808,0.0000199,-0.0000199,0,3.9565340,0.8574216,-0.8574216,0,12.1707183,0.9517039,-0.9517039,0,6492.0000000,128.8200000,-128.8200000,0,1.5429500,0.1020750,-0.1020750,0,2025-10-30 21:09:46
7572.01,11.4961458,0.0000626,-0.0000626,0,2.8220159,1.2427135,-1.2427135,0,22.3163996,9.6315015,-9.6315015,0,5834.0000000,146.8600000,-146.8600000,0,2.0554100,0.1158090,-0.1158090,0,2025-10-30 21:09:46
7573.01,0.7014613,0.0000007,-0.0000007,0,1.0557396,0.1639375,-0.1639375,0,8.4137621,0.5035216,-0.5035216,0,6022.0000000,146.3220000,-146.3220000,0,1.1187000,0.0523116,-0.0523116,0,2025-10-30 21:09:46
7574.01,4.4802689,0.0002974,-0.0002974,0,2.5648730,0.4234440,-0.4234440,0,11.5699620,1.3230333,-1.3230333,0,6231.0000000,920.2780000,-920.2780000,0,0.8844080,0.1005830,-0.1005830,0,2025-10-30 21:09:46
7575.01,13.2442861,0.0000517,-0.0000517,0,3.0195760,0.7626079,-0.7626079,0,7.9997660,0.3890688,-0.3890688,0,5917.4526000,18.6221817,-18.6221817,0,,,,0,2025-11-20 21:50:18
7576.01,3.9531681,0.0000049,-0.0000049,0,2.1943565,0.2890295,-0.2890295,0,8.7250103,0.2753595,-0.2753595,0,5752.4190000,6.9051985,-6.9051985,0,,,,0,2025-11-20 21:50:18
7577.01,3.1969894,0.0000050,-0.0000050,0,3.4011226,0.4529178,-0.4529178,0,15.9727101,0.9674392,-0.9674392,0,6467.2800000,134.7250000,-134.7250000,0,1.5143100,0.0908191,-0.0908191,0,2025-11-20 21:50:18
7578.01,5.3603536,0.0000074,-0.0000074,0,3.4146038,0.3158939,-0.3158939,0,9.5878579,0.3151640,-0.3151640,0,5711.1226000,30.8132940,-30.8132940,0,,,,0,2025-11-20 21:50:18
7579.01,2.3277044,0.0000044,-0.0000044,0,1.3305270,38.1744945,-38.1744945,0,8.7643227,1.6448159,-1.6448159,0,5450.3325000,41.5318845,-41.5318845,0,,,,0,2025-11-20 21:50:19
758.01,13.2735914,0.0000046,-0.0000046,0,6.6959309,0.0244196,-0.0244196,0,19.1149958,0.0593075,-0.0593075,0,6072.0000000,193.0000000,-193.0000000,0,1.2612600,,,0,2019-06-11 20:03:40
7580.01,19.5099226,0.0000486,-0.0000486,0,3.8702181,2.0637805,-2.0637805,0,3.6560908,0.3277343,-0.3277343,0,4617.0000000,122.7520000,-122.7520000,0,0.7132180,0.0522362,-0.0522362,0,2025-11-20 21:50:19
7580.02,5.9284809,0.0000258,-0.0000258,0,2.2274786,0.5065886,-0.5065886,0,2.2663493,0.2131164,-0.2131164,0,4617.0000000,122.7520000,-122.7520000,0,0.7132180,0.0522362,-0.0522362,0,2025-11-20 21:50:19
